,LoginDate,LoginTime,Timing,StudentsId
8161,3/4/2021,3,pm,4944
8162,3/4/2021,3,pm,4944
8163,3/4/2021,3,pm,4944
8164,3/4/2021,3,pm,4944
8165,3/4/2021,3,pm,4944
8166,3/4/2021,3,pm,2724
8167,3/4/2021,3,pm,2962
8168,3/4/2021,3,pm,2962
8169,3/4/2021,3,pm,2962
8170,3/4/2021,3,pm,2962
8171,3/4/2021,3,pm,2962
8172,3/4/2021,3,pm,1864
8173,3/4/2021,3,pm,2962
8174,3/4/2021,3,pm,2962
8175,3/4/2021,3,pm,2312
8176,3/4/2021,3,pm,2760
8177,3/4/2021,3,pm,3344
8178,3/4/2021,3,pm,2962
8179,3/4/2021,3,pm,2494
8180,3/4/2021,3,pm,2512
8181,3/4/2021,3,pm,2512
8182,3/4/2021,3,pm,3174
8183,3/4/2021,2,pm,2970
8184,3/4/2021,2,pm,2072
8185,3/4/2021,2,pm,2072
8186,3/4/2021,2,pm,3146
8187,3/4/2021,2,pm,2760
8188,3/4/2021,2,pm,3188
8189,3/4/2021,2,pm,3188
8190,3/4/2021,2,pm,3188
8191,3/4/2021,2,pm,3188
8192,3/4/2021,2,pm,3188
8193,3/4/2021,2,pm,3188
8194,3/4/2021,2,pm,2782
8195,3/4/2021,2,pm,2260
8196,3/4/2021,2,pm,2260
8197,3/4/2021,2,pm,3116
8198,3/4/2021,2,pm,3116
8199,3/4/2021,2,pm,3116
8200,3/4/2021,2,pm,4944
8201,3/4/2021,2,pm,4944
8202,3/4/2021,2,pm,4944
8203,3/4/2021,2,pm,4944
8204,3/4/2021,2,pm,4944
8205,3/4/2021,2,pm,4944
8206,3/4/2021,2,pm,2942
8207,3/4/2021,2,pm,2782
8208,3/4/2021,2,pm,2912
8209,3/4/2021,2,pm,2912
8210,3/4/2021,2,pm,3228
8211,3/4/2021,2,pm,2716
8212,3/4/2021,2,pm,2716
8213,3/4/2021,2,pm,2962
8214,3/4/2021,2,pm,2962
8215,3/4/2021,2,pm,3356
8216,3/4/2021,2,pm,3356
8217,3/4/2021,2,pm,3356
8218,3/4/2021,2,pm,2072
8219,3/4/2021,2,pm,2072
8220,3/4/2021,2,pm,2692
8221,3/4/2021,2,pm,994
8222,3/4/2021,2,pm,2312
8223,3/4/2021,2,pm,3574
8224,3/4/2021,2,pm,3574
8225,3/4/2021,1,pm,2942
8226,3/4/2021,1,pm,3188
8227,3/4/2021,1,pm,3188
8228,3/4/2021,1,pm,3188
8229,3/4/2021,1,pm,3188
8230,3/4/2021,1,pm,3188
8231,3/4/2021,1,pm,3188
8232,3/4/2021,1,pm,1864
8233,3/4/2021,1,pm,3116
8234,3/4/2021,1,pm,2782
8235,3/4/2021,1,pm,4944
8236,3/4/2021,1,pm,4944
8237,3/4/2021,1,pm,4944
8238,3/4/2021,1,pm,4944
8239,3/4/2021,1,pm,4944
8240,3/4/2021,1,pm,4944
8241,3/4/2021,1,pm,2782
8242,3/4/2021,1,pm,2072
8243,3/4/2021,1,pm,2760
8244,3/4/2021,1,pm,2314
8245,3/4/2021,1,pm,1864
8246,3/4/2021,1,pm,3116
8247,3/4/2021,1,pm,2938
8248,3/4/2021,1,pm,2194
8249,3/4/2021,12,pm,1894
8250,3/4/2021,12,pm,3140
8251,3/4/2021,12,pm,3140
8252,3/4/2021,12,pm,3140
8253,3/4/2021,12,pm,3140
8254,3/4/2021,12,pm,3140
8255,3/4/2021,12,pm,2716
8256,3/4/2021,12,pm,3146
8257,3/4/2021,12,pm,2760
8258,3/4/2021,12,pm,2020
8259,3/4/2021,12,pm,2072
8260,3/4/2021,12,pm,2008
8261,3/4/2021,12,pm,2314
8262,3/4/2021,12,pm,3514
8263,3/4/2021,12,pm,2942
8264,3/4/2021,12,pm,2884
8265,3/4/2021,12,pm,2884
8266,3/4/2021,12,pm,4944
8267,3/4/2021,12,pm,4944
8268,3/4/2021,12,pm,4944
8269,3/4/2021,12,pm,4944
8270,3/4/2021,12,pm,4944
8271,3/4/2021,12,pm,4944
8272,3/4/2021,12,pm,2912
8273,3/4/2021,12,pm,2912
8274,3/4/2021,12,pm,2760
8275,3/4/2021,12,pm,2020
8276,3/4/2021,12,pm,2020
8277,3/4/2021,12,pm,2020
8278,3/4/2021,12,pm,2328
8279,3/4/2021,12,pm,2692
8280,3/4/2021,12,pm,3228
8281,3/4/2021,12,pm,3188
8282,3/4/2021,12,pm,3188
8283,3/4/2021,12,pm,3188
8284,3/4/2021,12,pm,3188
8285,3/4/2021,12,pm,3188
8286,3/4/2021,12,pm,3188
8287,3/4/2021,12,pm,2498
8288,3/4/2021,12,pm,2760
8289,3/4/2021,12,pm,2760
8290,3/4/2021,12,pm,3146
8291,3/4/2021,12,pm,3146
8292,3/4/2021,11,am,2760
8293,3/4/2021,11,am,3116
8294,3/4/2021,11,am,2928
8295,3/4/2021,11,am,2920
8296,3/4/2021,11,am,2920
8297,3/4/2021,11,am,2920
8298,3/4/2021,11,am,2808
8299,3/4/2021,11,am,2808
8300,3/4/2021,11,am,3514
8301,3/4/2021,11,am,2536
8302,3/4/2021,11,am,2942
8303,3/4/2021,11,am,4944
8304,3/4/2021,11,am,4944
8305,3/4/2021,11,am,4944
8306,3/4/2021,11,am,4944
8307,3/4/2021,11,am,4944
8308,3/4/2021,11,am,4944
8309,3/4/2021,11,am,2716
8310,3/4/2021,11,am,2512
8311,3/4/2021,11,am,3116
8312,3/4/2021,11,am,3116
8313,3/4/2021,11,am,3116
8314,3/4/2021,11,am,2260
8315,3/4/2021,11,am,3140
8316,3/4/2021,11,am,3140
8317,3/4/2021,11,am,3140
8318,3/4/2021,11,am,3140
8319,3/4/2021,11,am,3140
8320,3/4/2021,11,am,3140
8321,3/4/2021,11,am,2716
8322,3/4/2021,11,am,2716
8323,3/4/2021,11,am,2544
8324,3/4/2021,11,am,2544
8325,3/4/2021,11,am,2544
8326,3/4/2021,10,am,3344
8327,3/4/2021,10,am,2536
8328,3/4/2021,10,am,2536
8329,3/4/2021,10,am,3502
8330,3/4/2021,10,am,3188
8331,3/4/2021,10,am,3188
8332,3/4/2021,10,am,3188
8333,3/4/2021,10,am,3188
8334,3/4/2021,10,am,3188
8335,3/4/2021,10,am,3188
8336,3/4/2021,10,am,2296
8337,3/4/2021,10,am,1864
8338,3/4/2021,10,am,2072
8339,3/4/2021,10,am,4944
8340,3/4/2021,10,am,2942
8341,3/4/2021,10,am,2676
8342,3/4/2021,10,am,4944
8343,3/4/2021,10,am,4944
8344,3/4/2021,10,am,4944
8345,3/4/2021,10,am,4944
8346,3/4/2021,10,am,4944
8347,3/4/2021,10,am,4944
8348,3/4/2021,10,am,2928
8349,3/4/2021,10,am,3356
8350,3/4/2021,10,am,3354
8351,3/4/2021,10,am,2020
8352,3/4/2021,10,am,2020
8353,3/4/2021,10,am,2902
8354,3/4/2021,10,am,2260
8355,3/4/2021,10,am,2456
8356,3/4/2021,10,am,2260
8357,3/4/2021,10,am,3514
8358,3/4/2021,10,am,2716
8359,3/4/2021,10,am,2488
8360,3/4/2021,10,am,3116
8361,3/4/2021,10,am,2716
8362,3/4/2021,10,am,2716
8363,3/4/2021,10,am,2692
8364,3/4/2021,10,am,2692
8365,3/4/2021,10,am,2086
8366,3/4/2021,10,am,2086
8367,3/4/2021,10,am,2880
8368,3/4/2021,10,am,2716
8369,3/4/2021,10,am,2086
8370,3/4/2021,10,am,2086
8371,3/4/2021,10,am,2760
8372,3/4/2021,10,am,3574
8373,3/4/2021,10,am,3574
8374,3/4/2021,10,am,3574
8375,3/4/2021,9,am,3188
8376,3/4/2021,9,am,2716
8377,3/4/2021,9,am,2716
8378,3/4/2021,9,am,2716
8379,3/4/2021,9,am,2716
8380,3/4/2021,9,am,2716
8381,3/4/2021,9,am,2716
8382,3/4/2021,9,am,2530
8383,3/4/2021,9,am,4944
8384,3/4/2021,9,am,4944
8385,3/4/2021,9,am,4944
8386,3/4/2021,9,am,4944
8387,3/4/2021,9,am,4944
8388,3/4/2021,9,am,4944
8389,3/4/2021,9,am,2260
8390,3/4/2021,9,am,2260
8391,3/4/2021,9,am,3188
8392,3/4/2021,9,am,3188
8393,3/4/2021,9,am,3188
8394,3/4/2021,9,am,3188
8395,3/4/2021,9,am,3188
8396,3/4/2021,9,am,2020
8397,3/4/2021,9,am,3188
8398,3/4/2021,9,am,2020
8399,3/4/2021,9,am,2494
8400,3/4/2021,9,am,2920
8401,3/4/2021,9,am,2920
8402,3/4/2021,9,am,2512
8403,3/4/2021,9,am,2512
8404,3/4/2021,9,am,3344
8405,3/4/2021,9,am,2072
8406,3/4/2021,9,am,2808
8407,3/4/2021,9,am,2808
8408,3/4/2021,9,am,2544
8409,3/4/2021,9,am,2544
8410,3/4/2021,8,am,3116
8411,3/4/2021,8,am,3116
8412,3/4/2021,8,am,3116
8413,3/4/2021,8,am,3530
8414,3/4/2021,8,am,3174
8415,3/4/2021,8,am,4944
8416,3/4/2021,8,am,4944
8417,3/4/2021,8,am,4944
8418,3/4/2021,8,am,4944
8419,3/4/2021,8,am,4944
8420,3/4/2021,8,am,4944
8421,3/4/2021,8,am,2760
8422,3/4/2021,8,am,2760
8423,3/4/2021,8,am,2760
8424,3/4/2021,8,am,2760
8425,3/4/2021,8,am,2716
8426,3/4/2021,8,am,2760
8427,3/4/2021,8,am,2260
8428,3/4/2021,8,am,2760
8429,3/4/2021,8,am,2760
8430,3/4/2021,8,am,2260
8431,3/4/2021,8,am,2070
8432,3/4/2021,8,am,2070
8433,3/4/2021,8,am,1838
8434,3/4/2021,8,am,2070
8435,3/4/2021,8,am,2070
8436,3/4/2021,8,am,2072
8437,3/4/2021,8,am,2072
8438,3/4/2021,8,am,1838
8439,3/4/2021,8,am,2070
8440,3/4/2021,7,am,2070
8441,3/4/2021,7,am,5664
8442,3/4/2021,7,am,2070
8443,3/4/2021,7,am,4944
8444,3/4/2021,7,am,4944
8445,3/4/2021,7,am,4944
8446,3/4/2021,7,am,4944
8447,3/4/2021,7,am,4944
8448,3/4/2021,7,am,4944
8449,3/4/2021,7,am,2716
8450,3/4/2021,7,am,2716
8451,3/4/2021,6,am,4944
8452,3/4/2021,6,am,4944
8453,3/4/2021,6,am,4944
8454,3/4/2021,6,am,4944
8455,3/4/2021,6,am,4944
8456,3/4/2021,6,am,4944
8457,3/4/2021,6,am,2512
8458,3/4/2021,5,am,3530
8459,3/4/2021,5,am,4944
8460,3/4/2021,5,am,4944
8461,3/4/2021,5,am,4944
8462,3/4/2021,5,am,4944
8463,3/4/2021,5,am,4944
8464,3/4/2021,5,am,4944
8465,3/4/2021,4,am,3530
8466,3/4/2021,4,am,3530
8467,3/4/2021,4,am,3530
8468,3/4/2021,4,am,4944
8469,3/4/2021,4,am,4944
8470,3/4/2021,4,am,4944
8471,3/4/2021,4,am,4944
8472,3/4/2021,4,am,4944
8473,3/4/2021,4,am,4944
8474,3/4/2021,4,am,3530
8475,3/4/2021,4,am,2512
8476,3/4/2021,4,am,2512
8477,3/4/2021,3,am,3530
8478,3/4/2021,3,am,4944
8479,3/4/2021,3,am,4944
8480,3/4/2021,3,am,4944
8481,3/4/2021,3,am,4944
8482,3/4/2021,3,am,4944
8483,3/4/2021,3,am,4944
8484,3/4/2021,2,am,1864
8485,3/4/2021,2,am,4944
8486,3/4/2021,2,am,4944
8487,3/4/2021,2,am,4944
8488,3/4/2021,2,am,4944
8489,3/4/2021,2,am,4944
8490,3/4/2021,2,am,4944
8491,3/4/2021,2,am,2692
8492,3/4/2021,2,am,3174
8493,3/4/2021,1,am,3140
8494,3/4/2021,1,am,3140
8495,3/4/2021,1,am,3140
8496,3/4/2021,1,am,3140
8497,3/4/2021,1,am,3140
8498,3/4/2021,1,am,3140
8499,3/4/2021,1,am,2962
8500,3/4/2021,1,am,4944
8501,3/4/2021,1,am,4944
8502,3/4/2021,1,am,4944
8503,3/4/2021,1,am,4944
8504,3/4/2021,1,am,4944
8505,3/4/2021,1,am,4944
8506,3/4/2021,1,am,2962
8507,3/4/2021,1,am,2962
8508,3/4/2021,1,am,1864
8509,3/4/2021,1,am,2942
8510,3/4/2021,12,am,3146
8511,3/4/2021,12,am,2258
8512,3/4/2021,12,am,2258
8513,3/4/2021,12,am,2258
8514,3/4/2021,12,am,1864
8515,3/4/2021,12,am,4944
8516,3/4/2021,12,am,4944
8517,3/4/2021,12,am,4944
8518,3/4/2021,12,am,4944
8519,3/4/2021,12,am,4944
8520,3/4/2021,12,am,4944
8521,3/4/2021,12,am,2312
8522,3/4/2021,12,am,3530
8523,3/4/2021,12,am,2692
8524,3/4/2021,12,am,3146
8525,3/4/2021,12,am,2118
8526,3/4/2021,12,am,3174
8527,3/3/2021,11,pm,2782
8528,3/3/2021,11,pm,2932
8529,3/3/2021,11,pm,2782
8530,3/3/2021,11,pm,1864
8531,3/3/2021,11,pm,2942
8532,3/3/2021,11,pm,4944
8533,3/3/2021,11,pm,4944
8534,3/3/2021,11,pm,4944
8535,3/3/2021,11,pm,4944
8536,3/3/2021,11,pm,4944
8537,3/3/2021,11,pm,4944
8538,3/3/2021,11,pm,3146
8539,3/3/2021,11,pm,2782
8540,3/3/2021,11,pm,2782
8541,3/3/2021,11,pm,2782
8542,3/3/2021,11,pm,2782
8543,3/3/2021,11,pm,2782
8544,3/3/2021,11,pm,2962
8545,3/3/2021,11,pm,2962
8546,3/3/2021,11,pm,3116
8547,3/3/2021,11,pm,2724
8548,3/3/2021,11,pm,2942
8549,3/3/2021,11,pm,3574
8550,3/3/2021,11,pm,2512
8551,3/3/2021,11,pm,2536
8552,3/3/2021,11,pm,2536
8553,3/3/2021,11,pm,2536
8554,3/3/2021,11,pm,2536
8555,3/3/2021,11,pm,2962
8556,3/3/2021,11,pm,2962
8557,3/3/2021,11,pm,2962
8558,3/3/2021,11,pm,2512
8559,3/3/2021,10,pm,2312
8560,3/3/2021,10,pm,1864
8561,3/3/2021,10,pm,2676
8562,3/3/2021,10,pm,2716
8563,3/3/2021,10,pm,3502
8564,3/3/2021,10,pm,2536
8565,3/3/2021,10,pm,2536
8566,3/3/2021,10,pm,3502
8567,3/3/2021,10,pm,2536
8568,3/3/2021,10,pm,2536
8569,3/3/2021,10,pm,2536
8570,3/3/2021,10,pm,4944
8571,3/3/2021,10,pm,4944
8572,3/3/2021,10,pm,4944
8573,3/3/2021,10,pm,4944
8574,3/3/2021,10,pm,4944
8575,3/3/2021,10,pm,4944
8576,3/3/2021,10,pm,3088
8577,3/3/2021,10,pm,2406
8578,3/3/2021,10,pm,2406
8579,3/3/2021,10,pm,2640
8580,3/3/2021,10,pm,1900
8581,3/3/2021,10,pm,2284
8582,3/3/2021,10,pm,2692
8583,3/3/2021,10,pm,3188
8584,3/3/2021,10,pm,3188
8585,3/3/2021,10,pm,3188
8586,3/3/2021,10,pm,3188
8587,3/3/2021,10,pm,3188
8588,3/3/2021,10,pm,3188
8589,3/3/2021,10,pm,3530
8590,3/3/2021,10,pm,3188
8591,3/3/2021,10,pm,2502
8592,3/3/2021,10,pm,3344
8593,3/3/2021,10,pm,2678
8594,3/3/2021,10,pm,2724
8595,3/3/2021,10,pm,2678
8596,3/3/2021,10,pm,2760
8597,3/3/2021,10,pm,2760
8598,3/3/2021,10,pm,2760
8599,3/3/2021,10,pm,2406
8600,3/3/2021,10,pm,2904
8601,3/3/2021,10,pm,2904
8602,3/3/2021,9,pm,3088
8603,3/3/2021,9,pm,2932
8604,3/3/2021,9,pm,2668
8605,3/3/2021,9,pm,2932
8606,3/3/2021,9,pm,2932
8607,3/3/2021,9,pm,2932
8608,3/3/2021,9,pm,2932
8609,3/3/2021,9,pm,2932
8610,3/3/2021,9,pm,2932
8611,3/3/2021,9,pm,2932
8612,3/3/2021,9,pm,2536
8613,3/3/2021,9,pm,2536
8614,3/3/2021,9,pm,2536
8615,3/3/2021,9,pm,2536
8616,3/3/2021,9,pm,2536
8617,3/3/2021,9,pm,2536
8618,3/3/2021,9,pm,2536
8619,3/3/2021,9,pm,2536
8620,3/3/2021,9,pm,2536
8621,3/3/2021,9,pm,2536
8622,3/3/2021,9,pm,2536
8623,3/3/2021,9,pm,2536
8624,3/3/2021,9,pm,2536
8625,3/3/2021,9,pm,2536
8626,3/3/2021,9,pm,2536
8627,3/3/2021,9,pm,2536
8628,3/3/2021,9,pm,2536
8629,3/3/2021,9,pm,2536
8630,3/3/2021,9,pm,2536
8631,3/3/2021,9,pm,2314
8632,3/3/2021,9,pm,2536
8633,3/3/2021,9,pm,2536
8634,3/3/2021,9,pm,3574
8635,3/3/2021,9,pm,2072
8636,3/3/2021,9,pm,2536
8637,3/3/2021,9,pm,2536
8638,3/3/2021,9,pm,2536
8639,3/3/2021,9,pm,2536
8640,3/3/2021,9,pm,2536
8641,3/3/2021,9,pm,2536
8642,3/3/2021,9,pm,2536
8643,3/3/2021,9,pm,2536
8644,3/3/2021,9,pm,2536
8645,3/3/2021,9,pm,2536
8646,3/3/2021,9,pm,2536
8647,3/3/2021,9,pm,2536
8648,3/3/2021,9,pm,2536
8649,3/3/2021,9,pm,2536
8650,3/3/2021,9,pm,2536
8651,3/3/2021,9,pm,2536
8652,3/3/2021,9,pm,2882
8653,3/3/2021,9,pm,4944
8654,3/3/2021,9,pm,4944
8655,3/3/2021,9,pm,2962
8656,3/3/2021,9,pm,4944
8657,3/3/2021,9,pm,1898
8658,3/3/2021,9,pm,4944
8659,3/3/2021,9,pm,4944
8660,3/3/2021,9,pm,4944
8661,3/3/2021,9,pm,2880
8662,3/3/2021,9,pm,2020
8663,3/3/2021,9,pm,2942
8664,3/3/2021,9,pm,3146
8665,3/3/2021,9,pm,3146
8666,3/3/2021,9,pm,3088
8667,3/3/2021,9,pm,2920
8668,3/3/2021,9,pm,2716
8669,3/3/2021,9,pm,2716
8670,3/3/2021,9,pm,2086
8671,3/3/2021,9,pm,2512
8672,3/3/2021,9,pm,2512
8673,3/3/2021,9,pm,2728
8674,3/3/2021,9,pm,2928
8675,3/3/2021,9,pm,2942
8676,3/3/2021,9,pm,2680
8677,3/3/2021,9,pm,2716
8678,3/3/2021,9,pm,3270
8679,3/3/2021,9,pm,3088
8680,3/3/2021,9,pm,2808
8681,3/3/2021,9,pm,2808
8682,3/3/2021,9,pm,2920
8683,3/3/2021,9,pm,2920
8684,3/3/2021,9,pm,2920
8685,3/3/2021,9,pm,2920
8686,3/3/2021,9,pm,3356
8687,3/3/2021,8,pm,2880
8688,3/3/2021,8,pm,3530
8689,3/3/2021,8,pm,3530
8690,3/3/2021,8,pm,3188
8691,3/3/2021,8,pm,3188
8692,3/3/2021,8,pm,3188
8693,3/3/2021,8,pm,3188
8694,3/3/2021,8,pm,3188
8695,3/3/2021,8,pm,3188
8696,3/3/2021,8,pm,2928
8697,3/3/2021,8,pm,2512
8698,3/3/2021,8,pm,2512
8699,3/3/2021,8,pm,2512
8700,3/3/2021,8,pm,2716
8701,3/3/2021,8,pm,4944
8702,3/3/2021,8,pm,4944
8703,3/3/2021,8,pm,4944
8704,3/3/2021,8,pm,4944
8705,3/3/2021,8,pm,4944
8706,3/3/2021,8,pm,4944
8707,3/3/2021,8,pm,3088
8708,3/3/2021,8,pm,2640
8709,3/3/2021,8,pm,2122
8710,3/3/2021,8,pm,1838
8711,3/3/2021,8,pm,2692
8712,3/3/2021,8,pm,2086
8713,3/3/2021,8,pm,2086
8714,3/3/2021,8,pm,2086
8715,3/3/2021,8,pm,2716
8716,3/3/2021,8,pm,2744
8717,3/3/2021,8,pm,3088
8718,3/3/2021,8,pm,2928
8719,3/3/2021,8,pm,2928
8720,3/3/2021,8,pm,2928
8721,3/3/2021,8,pm,2928
8722,3/3/2021,8,pm,2928
8723,3/3/2021,8,pm,2490
8724,3/3/2021,8,pm,2928
8725,3/3/2021,8,pm,2942
8726,3/3/2021,8,pm,2874
8727,3/3/2021,8,pm,2904
8728,3/3/2021,8,pm,2904
8729,3/3/2021,8,pm,2724
8730,3/3/2021,8,pm,2668
8731,3/3/2021,8,pm,2668
8732,3/3/2021,8,pm,2020
8733,3/3/2021,8,pm,3530
8734,3/3/2021,8,pm,2086
8735,3/3/2021,8,pm,2086
8736,3/3/2021,8,pm,2512
8737,3/3/2021,7,pm,2928
8738,3/3/2021,7,pm,2536
8739,3/3/2021,7,pm,2536
8740,3/3/2021,7,pm,2536
8741,3/3/2021,7,pm,1898
8742,3/3/2021,7,pm,2544
8743,3/3/2021,7,pm,2544
8744,3/3/2021,7,pm,2544
8745,3/3/2021,7,pm,2544
8746,3/3/2021,7,pm,3088
8747,3/3/2021,7,pm,2544
8748,3/3/2021,7,pm,2544
8749,3/3/2021,7,pm,2544
8750,3/3/2021,7,pm,2544
8751,3/3/2021,7,pm,2544
8752,3/3/2021,7,pm,2544
8753,3/3/2021,7,pm,2544
8754,3/3/2021,7,pm,2544
8755,3/3/2021,7,pm,1838
8756,3/3/2021,7,pm,2544
8757,3/3/2021,7,pm,2932
8758,3/3/2021,7,pm,2490
8759,3/3/2021,7,pm,3188
8760,3/3/2021,7,pm,3188
8761,3/3/2021,7,pm,3188
8762,3/3/2021,7,pm,3188
8763,3/3/2021,7,pm,3188
8764,3/3/2021,7,pm,3188
8765,3/3/2021,7,pm,2004
8766,3/3/2021,7,pm,2962
8767,3/3/2021,7,pm,2962
8768,3/3/2021,7,pm,1838
8769,3/3/2021,7,pm,4944
8770,3/3/2021,7,pm,4944
8771,3/3/2021,7,pm,4944
8772,3/3/2021,7,pm,4944
8773,3/3/2021,7,pm,4944
8774,3/3/2021,7,pm,4944
8775,3/3/2021,7,pm,2928
8776,3/3/2021,7,pm,3392
8777,3/3/2021,7,pm,2942
8778,3/3/2021,7,pm,2316
8779,3/3/2021,7,pm,2316
8780,3/3/2021,7,pm,2316
8781,3/3/2021,7,pm,2316
8782,3/3/2021,7,pm,2316
8783,3/3/2021,7,pm,2316
8784,3/3/2021,7,pm,2316
8785,3/3/2021,7,pm,2316
8786,3/3/2021,7,pm,2316
8787,3/3/2021,7,pm,2316
8788,3/3/2021,7,pm,2316
8789,3/3/2021,7,pm,3228
8790,3/3/2021,7,pm,2536
8791,3/3/2021,7,pm,3502
8792,3/3/2021,7,pm,2072
8793,3/3/2021,7,pm,2072
8794,3/3/2021,7,pm,2072
8795,3/3/2021,7,pm,2072
8796,3/3/2021,7,pm,2072
8797,3/3/2021,7,pm,2072
8798,3/3/2021,7,pm,3088
8799,3/3/2021,7,pm,2760
8800,3/3/2021,7,pm,2716
8801,3/3/2021,7,pm,2716
8802,3/3/2021,7,pm,2716
8803,3/3/2021,7,pm,2942
8804,3/3/2021,7,pm,1908
8805,3/3/2021,7,pm,2072
8806,3/3/2021,7,pm,2072
8807,3/3/2021,7,pm,3270
8808,3/3/2021,7,pm,2928
8809,3/3/2021,7,pm,2676
8810,3/3/2021,7,pm,2676
8811,3/3/2021,6,pm,2512
8812,3/3/2021,6,pm,2512
8813,3/3/2021,6,pm,2512
8814,3/3/2021,6,pm,2512
8815,3/3/2021,6,pm,2512
8816,3/3/2021,6,pm,2512
8817,3/3/2021,6,pm,2512
8818,3/3/2021,6,pm,3530
8819,3/3/2021,6,pm,3530
8820,3/3/2021,6,pm,3530
8821,3/3/2021,6,pm,3530
8822,3/3/2021,6,pm,3530
8823,3/3/2021,6,pm,3530
8824,3/3/2021,6,pm,3530
8825,3/3/2021,6,pm,2984
8826,3/3/2021,6,pm,2984
8827,3/3/2021,6,pm,2984
8828,3/3/2021,6,pm,2942
8829,3/3/2021,6,pm,2942
8830,3/3/2021,6,pm,2020
8831,3/3/2021,6,pm,2020
8832,3/3/2021,6,pm,4944
8833,3/3/2021,6,pm,4944
8834,3/3/2021,6,pm,4944
8835,3/3/2021,6,pm,4944
8836,3/3/2021,6,pm,4944
8837,3/3/2021,6,pm,4944
8838,3/3/2021,6,pm,2928
8839,3/3/2021,6,pm,3188
8840,3/3/2021,6,pm,3188
8841,3/3/2021,6,pm,3188
8842,3/3/2021,6,pm,3188
8843,3/3/2021,6,pm,3188
8844,3/3/2021,6,pm,3188
8845,3/3/2021,6,pm,3344
8846,3/3/2021,6,pm,3344
8847,3/3/2021,6,pm,2500
8848,3/3/2021,6,pm,3344
8849,3/3/2021,6,pm,2932
8850,3/3/2021,6,pm,2692
8851,3/3/2021,6,pm,2536
8852,3/3/2021,6,pm,2536
8853,3/3/2021,6,pm,2536
8854,3/3/2021,6,pm,2536
8855,3/3/2021,6,pm,2536
8856,3/3/2021,6,pm,2536
8857,3/3/2021,6,pm,2536
8858,3/3/2021,6,pm,2536
8859,3/3/2021,6,pm,2536
8860,3/3/2021,6,pm,2536
8861,3/3/2021,6,pm,2536
8862,3/3/2021,6,pm,2536
8863,3/3/2021,6,pm,2536
8864,3/3/2021,6,pm,2536
8865,3/3/2021,6,pm,2536
8866,3/3/2021,6,pm,2536
8867,3/3/2021,6,pm,2536
8868,3/3/2021,6,pm,2536
8869,3/3/2021,6,pm,2536
8870,3/3/2021,6,pm,2536
8871,3/3/2021,6,pm,2536
8872,3/3/2021,6,pm,2536
8873,3/3/2021,6,pm,2536
8874,3/3/2021,6,pm,2536
8875,3/3/2021,6,pm,2536
8876,3/3/2021,6,pm,2536
8877,3/3/2021,6,pm,2536
8878,3/3/2021,6,pm,2536
8879,3/3/2021,6,pm,2536
8880,3/3/2021,6,pm,2536
8881,3/3/2021,6,pm,2536
8882,3/3/2021,6,pm,2536
8883,3/3/2021,6,pm,2984
8884,3/3/2021,6,pm,3344
8885,3/3/2021,6,pm,2072
8886,3/3/2021,6,pm,2884
8887,3/3/2021,6,pm,3344
8888,3/3/2021,6,pm,3502
8889,3/3/2021,6,pm,2664
8890,3/3/2021,6,pm,2664
8891,3/3/2021,6,pm,2656
8892,3/3/2021,6,pm,2020
8893,3/3/2021,6,pm,2020
8894,3/3/2021,6,pm,2760
8895,3/3/2021,6,pm,2086
8896,3/3/2021,6,pm,2932
8897,3/3/2021,5,pm,2314
8898,3/3/2021,5,pm,2932
8899,3/3/2021,5,pm,2932
8900,3/3/2021,5,pm,2932
8901,3/3/2021,5,pm,2932
8902,3/3/2021,5,pm,2314
8903,3/3/2021,5,pm,2086
8904,3/3/2021,5,pm,2876
8905,3/3/2021,5,pm,2578
8906,3/3/2021,5,pm,2680
8907,3/3/2021,5,pm,2724
8908,3/3/2021,5,pm,2884
8909,3/3/2021,5,pm,2884
8910,3/3/2021,5,pm,4944
8911,3/3/2021,5,pm,4944
8912,3/3/2021,5,pm,4944
8913,3/3/2021,5,pm,4944
8914,3/3/2021,5,pm,4944
8915,3/3/2021,5,pm,4944
8916,3/3/2021,5,pm,2884
8917,3/3/2021,5,pm,2728
8918,3/3/2021,5,pm,2728
8919,3/3/2021,5,pm,2500
8920,3/3/2021,5,pm,3344
8921,3/3/2021,5,pm,2640
8922,3/3/2021,5,pm,3146
8923,3/3/2021,5,pm,2728
8924,3/3/2021,5,pm,1756
8925,3/3/2021,5,pm,2984
8926,3/3/2021,5,pm,2984
8927,3/3/2021,5,pm,2984
8928,3/3/2021,5,pm,2984
8929,3/3/2021,5,pm,3574
8930,3/3/2021,5,pm,2086
8931,3/3/2021,5,pm,2302
8932,3/3/2021,5,pm,2316
8933,3/3/2021,5,pm,2302
8934,3/3/2021,5,pm,2020
8935,3/3/2021,5,pm,2020
8936,3/3/2021,4,pm,3722
8937,3/3/2021,4,pm,3088
8938,3/3/2021,4,pm,1838
8939,3/3/2021,4,pm,1838
8940,3/3/2021,4,pm,3188
8941,3/3/2021,4,pm,3188
8942,3/3/2021,4,pm,3188
8943,3/3/2021,4,pm,3188
8944,3/3/2021,4,pm,3188
8945,3/3/2021,4,pm,3188
8946,3/3/2021,4,pm,2724
8947,3/3/2021,4,pm,2724
8948,3/3/2021,4,pm,2700
8949,3/3/2021,4,pm,2692
